,param_fs__threshold,param_clf__alpha,mean_test_score
0,0.001,0.0001,0.9315911212970036
1,0.10200000000000001,0.0001,0.9322425940072998
2,0.203,0.0001,0.9315911212970036
3,0.30400000000000005,0.0001,0.9332219251336898
4,0.405,0.0001,0.9279931669637552
5,0.506,0.0001,0.9262042695866224
6,0.6070000000000001,0.0001,0.9301258382140736
7,0.7080000000000001,0.0001,0.9309364654952891
8,0.809,0.0001,0.9286488837959425
9,0.91,0.0001,0.9302902979373566
10,1.011,0.0001,0.9281650539003479
11,1.1119999999999999,0.0001,0.9319189797130975
12,1.213,0.0001,0.9247379254732195
13,1.314,0.0001,0.9265353110941346
14,1.415,0.0001,0.9242413632119515
15,1.516,0.0001,0.929958195399372
16,1.617,0.0001,0.9265289449112979
17,1.718,0.0001,0.9279963500551736
18,1.819,0.0001,0.9297916136151431
19,1.92,0.0001,0.9320802563449622
20,2.021,0.0001,0.9353482302011713
21,2.122,0.0001,0.9307751888634239
22,2.223,0.0001,0.9332261692555811
23,2.324,0.0001,0.9325725744843393
24,2.4250000000000003,0.0001,0.932739156268568
25,2.5260000000000002,0.0001,0.9309343434343434
26,2.6270000000000002,0.0001,0.9348516679399033
27,2.728,0.0001,0.9332198030727443
28,2.829,0.0001,0.9317534589593415
29,2.93,0.0001,0.933542356336474
30,3.031,0.0001,0.9343604108309991
31,3.132,0.0001,0.9332176810117986
32,3.233,0.0001,0.933714243273067
33,3.334,0.0001,0.9356771496477381
34,3.435,0.0001,0.9329025549613785
35,3.536,0.0001,0.934039979628215
36,3.637,0.0001,0.9335487225193108
37,3.738,0.0001,0.9333842627960275
38,3.839,0.0001,0.9356718444953739
39,3.94,0.0001,0.9366522366522367
40,4.041,0.0001,0.9356771496477378
41,4.142,0.0001,0.9356760886172651
42,4.243,0.0001,0.9356739665563195
43,4.344,0.0001,0.9356792717086837
44,4.445,0.0001,0.934863339275104
45,4.546,0.0001,0.9355084458025635
46,4.647,0.0001,0.9343646549528902
47,4.748,0.0001,0.9335519056107291
48,4.849000000000001,0.0001,0.9320802563449622
49,4.950000000000001,0.0001,0.9309290382819795
50,5.051000000000001,0.0001,0.9309290382819795
51,5.152000000000001,0.0001,0.928968253968254
52,5.253000000000001,0.0001,0.9296218487394959
53,5.354000000000001,0.0001,0.9253777268483152
54,5.455000000000001,0.0001,0.9258679229267465
55,5.556000000000001,0.0001,0.9239113827349122
56,5.657000000000001,0.0001,0.9221161191749427
57,5.758000000000001,0.0001,0.9245639164756811
58,5.859000000000001,0.0001,0.9235845853492911
59,5.960000000000001,0.0001,0.9219505984211868
60,6.061000000000001,0.0001,0.9191813088871912
61,6.162000000000001,0.0001,0.9185266530854765
62,6.263000000000001,0.0001,0.9180322128851539
63,6.364000000000001,0.0001,0.9216280451574569
64,6.465000000000001,0.0001,0.9199919361684067
65,6.566000000000001,0.0001,0.9177117816823699
66,6.667000000000001,0.0001,0.9169032764620999
67,6.768000000000001,0.0001,0.917717086834734
68,6.869000000000001,0.0001,0.9139599779305663
69,6.970000000000001,0.0001,0.9147769713946186
70,7.071000000000001,0.0001,0.9139631610219846
71,7.172000000000001,0.0001,0.9150995246583482
72,7.273000000000001,0.0001,0.9159165181224005
73,7.3740000000000006,0.0001,0.9137902130549189
74,7.4750000000000005,0.0001,0.9129732195908666
75,7.5760000000000005,0.0001,0.9133010780069604
76,7.6770000000000005,0.0001,0.9144448688566336
77,7.7780000000000005,0.0001,0.9147716662422546
78,7.8790000000000004,0.0001,0.9180353959765725
79,7.98,0.0001,0.9193425855190561
80,8.081,0.0001,0.9206465919701214
81,8.182,0.0001,0.9206465919701214
82,8.283,0.0001,0.9201638231049996
83,8.384,0.0001,0.9214710126474832
84,8.485,0.0001,0.9222880061115355
85,8.586,0.0001,0.9231049995755878
86,8.687,0.0001,0.9234317969612087
87,8.788,0.0001,0.9229416008827773
88,8.889,0.0001,0.9247389865036924
89,8.99,0.0001,0.9234317969612087
90,9.091,0.0001,0.9252323656735421
91,9.192,0.0001,0.9263761565232154
92,9.293,0.0001,0.9271899668958493
93,9.394,0.0001,0.9271889058653764
94,9.495,0.0001,0.9278350734233086
95,9.596,0.0001,0.9275082760376879
96,9.697000000000001,0.0001,0.9286531279178339
97,9.798,0.0001,0.9291433239962652
98,9.899000000000001,0.0001,0.9306139122315592
99,10.0,0.0001,0.9317577030812325
100,0.001,0.01,0.8295263559969441
101,0.10200000000000001,0.01,0.8288727612257023
102,0.203,0.01,0.8306701468466174
103,0.30400000000000005,0.01,0.8313237416178593
104,0.405,0.01,0.8313226805873863
105,0.506,0.01,0.8295252949664714
106,0.6070000000000001,0.01,0.8291984975808505
107,0.7080000000000001,0.01,0.8285470248705543
108,0.809,0.01,0.8296908157202274
109,0.91,0.01,0.8309969442322384
110,1.011,0.01,0.8308346065699006
111,1.1119999999999999,0.01,0.8305088702147525
112,1.213,0.01,0.8298552754435107
113,1.314,0.01,0.8290382819794584
114,1.415,0.01,0.8274042950513539
115,1.516,0.01,0.8262626262626263
116,1.617,0.01,0.8264270859859095
117,1.718,0.01,0.8264270859859095
118,1.819,0.01,0.8234880315762668
119,1.92,0.01,0.824958619811561
120,2.021,0.01,0.8244694847636025
121,2.122,0.01,0.8234901536372125
122,2.223,0.01,0.8246307613954672
123,2.324,0.01,0.8231601731601732
124,2.4250000000000003,0.01,0.8221797810033105
125,2.5260000000000002,0.01,0.8225065783889314
126,2.6270000000000002,0.01,0.822674221203633
127,2.728,0.01,0.8221840251252015
128,2.829,0.01,0.8226710381122146
129,2.93,0.01,0.8215272472625414
130,3.031,0.01,0.8208736524912996
131,3.132,0.01,0.8202200577200578
132,3.233,0.01,0.8205468551056786
133,3.334,0.01,0.8216906459553519
134,3.435,0.01,0.8212015109073934
135,3.536,0.01,0.8233256939139292
136,3.637,0.01,0.8236524912995502
137,3.738,0.01,0.8226720991426874
138,3.839,0.01,0.8220185043714455
139,3.94,0.01,0.8207102537984892
140,4.041,0.01,0.8218540446481623
141,4.142,0.01,0.8226710381122146
142,4.243,0.01,0.8223442407265937
143,4.344,0.01,0.8231601731601732
144,4.445,0.01,0.8229967744673626
145,4.546,0.01,0.8218529836176895
146,4.647,0.01,0.8225065783889314
147,4.748,0.01,0.8229967744673626
148,4.849000000000001,0.01,0.8231601731601732
149,4.950000000000001,0.01,0.8216959511077159
150,5.051000000000001,0.01,0.8208789576436637
151,5.152000000000001,0.01,0.8208789576436637
152,5.253000000000001,0.01,0.8198985654868007
153,5.354000000000001,0.01,0.8205436720142604
154,5.455000000000001,0.01,0.8193998811645871
155,5.556000000000001,0.01,0.8195632798573975
156,5.657000000000001,0.01,0.821031746031746
157,5.758000000000001,0.01,0.8176003734827265
158,5.859000000000001,0.01,0.8161297852474323
159,5.960000000000001,0.01,0.8136788048552756
160,6.061000000000001,0.01,0.8146591970121382
161,6.162000000000001,0.01,0.8151493930905696
162,6.263000000000001,0.01,0.8166252864782276
163,6.364000000000001,0.01,0.8185860707919531
164,6.465000000000001,0.01,0.8161350903997964
165,6.566000000000001,0.01,0.81744227994228
166,6.667000000000001,0.01,0.8184194890077243
167,6.768000000000001,0.01,0.8185743994567524
168,6.869000000000001,0.01,0.8166146761734996
169,6.970000000000001,0.01,0.8138368983957219
170,7.071000000000001,0.01,0.8179218657159832
171,7.172000000000001,0.01,0.821684279772515
172,7.273000000000001,0.01,0.8207038876156524
173,7.3740000000000006,0.01,0.8247803666921314
174,7.4750000000000005,0.01,0.8244535693065105
175,7.5760000000000005,0.01,0.8282117392411511
176,7.6770000000000005,0.01,0.8282117392411511
177,7.7780000000000005,0.01,0.8290287327052033
178,7.8790000000000004,0.01,0.8304950768186062
179,7.98,0.01,0.831957176810118
180,8.081,0.01,0.831630379424497
181,8.182,0.01,0.8304865885748238
182,8.283,0.01,0.8301597911892029
183,8.384,0.01,0.831957176810118
184,8.485,0.01,0.8324473728885493
185,8.586,0.01,0.8322839741957389
186,8.687,0.01,0.8327741702741702
187,8.788,0.01,0.8370225362872421
188,8.889,0.01,0.8386565232153467
189,8.99,0.01,0.8384931245225363
190,9.091,0.01,0.8383297258297258
191,9.192,0.01,0.8380029284441048
192,9.293,0.01,0.8380029284441048
193,9.394,0.01,0.8406151854681267
194,9.495,0.01,0.8419223750106104
195,9.596,0.01,0.843556361938715
196,9.697000000000001,0.01,0.8432316866140397
197,9.798,0.01,0.8415976996859349
198,9.899000000000001,0.01,0.84339508530685
199,10.0,0.01,0.8507321110262287
